WP_002976354.1	iJN1463.PP_1915	62.2	74	28	0	1	74	1	74	1.1e-18	89.4
WP_002976354.1	iML1515.b1094	63.0	73	27	0	1	73	1	73	4.2e-18	87.4
WP_002976354.1	iYL1228.KPN_01092	63.0	73	27	0	1	73	1	73	4.2e-18	87.4
WP_002976354.1	STM_v1_0.STM1196	63.0	73	27	0	1	73	1	73	4.2e-18	87.4
WP_002976354.1	iSbBS512_1146.SbBS512_E2230	63.0	73	27	0	1	73	1	73	4.2e-18	87.4
WP_002976354.1	iSDY_1059.SDY_2056	63.0	73	27	0	1	73	1	73	4.2e-18	87.4
WP_002976354.1	iSF_1195.SF1098	63.0	73	27	0	1	73	1	73	4.2e-18	87.4
WP_002976354.1	iSSON_1240.SSON_1114	63.0	73	27	0	1	73	1	73	4.2e-18	87.4
WP_002976354.1	iPC815.YPO1600	61.6	73	28	0	1	73	1	73	2.8e-17	84.7
WP_002976902.1	iIT341.HP0034	57.4	115	48	1	1	115	1	114	1.6e-29	125.9
WP_002976902.1	iYS854.USA300HOU_RS14075	53.8	106	49	0	5	110	1	106	1.3e-28	122.9
WP_002976902.1	iYO844.BSU22410	50.9	110	54	0	5	114	5	114	5.1e-28	120.9
WP_002976902.1	iEK1008.Rv3601c	52.3	109	52	0	1	109	1	109	2.1e-26	115.5
WP_002977212.1	iYS854.USA300HOU_RS04640	43.4	76	38	2	8	78	4	79	3.4e-10	61.2
WP_002977493.1	iAF987.Gmet_1706	29.2	161	107	3	4	164	2	155	3.7e-11	65.9
WP_002977493.1	iAF987.Gmet_2999	30.5	118	82	0	5	122	10	127	1.4e-10	63.9
WP_002977493.1	iJN1463.PP_1494	32.8	116	77	1	2	116	17	132	3.2e-10	62.8
WP_002977952.1	iYO844.BSU00140	40.8	201	117	1	3	201	12	212	2.9e-42	169.1
WP_002977952.1	iYS854.USA300HOU_RS02920	37.8	196	120	1	3	196	12	207	1.5e-38	156.8
WP_002979108.1	iLJ478.TM1615	46.7	60	28	1	5	60	16	75	1.7e-04	42.0
WP_002979108.1	iNF517.LLMG_RS09765	44.4	54	30	0	7	60	11	64	6.3e-04	40.0
WP_002980639.1	iJN1463.PP_3123	63.9	216	78	0	2	217	3	218	6.1e-75	277.7
WP_002980639.1	iYL1228.KPN_02054	62.2	217	82	0	1	217	1	217	4.4e-73	271.6
WP_002980639.1	iAF987.Gmet_3297	58.9	214	88	0	2	215	3	216	1.0e-69	260.4
WP_002981269.1	iHN637.CLJU_RS11570	22.6	266	162	13	11	255	9	251	3.0e-04	43.1
WP_002981269.1	iHN637.CLJU_RS02400	47.2	36	19	0	11	46	9	44	8.7e-04	41.6
WP_002981269.1	iAF692.Mbar_A0171	22.2	266	163	9	11	255	9	251	8.7e-04	41.6
WP_002981834.1	iYS854.USA300HOU_RS10275	35.0	163	106	0	1	163	1	163	3.6e-30	128.6
WP_002982450.1	STM_v1_0.STM0659	28.7	188	107	6	5	171	2	183	1.2e-08	58.2
WP_002982450.1	iSbBS512_1146.SbBS512_E0599	27.6	196	122	7	11	189	8	200	5.9e-08	55.8
